stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code
IDFM:20123,,Michel Debré,,2.331005980217708,48.851300767097605,1.0,,0,IDFM:71202,Europe/Paris,,1,
IDFM:20125,,Rue du Cherche Midi,,2.3274949316637743,48.8498600979486,1.0,,0,IDFM:73640,Europe/Paris,,1,
IDFM:20122,,École Militaire,,2.3055014740114355,48.85486080229678,1.0,,0,IDFM:71224,Europe/Paris,,1,
IDFM:478617,,Clisson,,2.3653222338347475,48.83218741238718,1.0,,0,IDFM:71028,Europe/Paris,,1,
IDFM:28754,,Gare de Vanves - Malakoff,,2.2962120404401136,48.81913741370053,2.0,,0,IDFM:70584,Europe/Paris,,1,
IDFM:28752,,Gabriel Péri - André Coin,,2.3005427322067216,48.81916282538833,2.0,,0,IDFM:70591,Europe/Paris,,1,
IDFM:28751,,Gabriel Péri - André Coin,,2.299219559003665,48.819316967447904,2.0,,0,IDFM:70591,Europe/Paris,,1,
IDFM:37143,,Saint-Germain-des-Prés,,2.332493346725671,48.85327866496085,1.0,,0,IDFM:71216,Europe/Paris,,1,
IDFM:37140,,Rennes - Saint-Placide,,2.326678055153766,48.84663579357198,1.0,,0,IDFM:71184,Europe/Paris,,1,
IDFM:37142,,Michel Debré,,2.3308542357618407,48.85144381573928,1.0,,0,IDFM:71202,Europe/Paris,,1,
IDFM:9104,,Félix Faure,,2.29413785355154,48.84357925292596,1.0,,0,IDFM:71137,Europe/Paris,,1,
IDFM:9103,,Jacob,,2.3344740357951754,48.856122664444186,1.0,,0,IDFM:71225,Europe/Paris,,1,
IDFM:36932,,Petite Ceinture,,2.292895912375198,48.83167322329033,1.0,,0,IDFM:74056,Europe/Paris,,2,
IDFM:36931,,Maison des Associations,,2.2939977967064213,48.83279495960067,1.0,,0,IDFM:74055,Europe/Paris,,2,
IDFM:36096,,Picpus - Reuilly,,2.399376473290124,48.83954019486667,1.0,,0,IDFM:71610,Europe/Paris,,1,
IDFM:36943,,Jeanne d'Arc - Église de la Gare,,2.369144421848288,48.82929367359901,1.0,,0,IDFM:71567,Europe/Paris,,1,
IDFM:36944,,Place d'Italie - Mairie du 13e,,2.35477578769362,48.832373812420286,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:9116,,Abbé Georges Henocque,,2.353487610450984,48.82420054145892,1.0,,0,IDFM:70656,Europe/Paris,,1,
IDFM:9115,,Verlaine,,2.3532549959999343,48.82867817297096,1.0,,0,IDFM:412737,Europe/Paris,,1,
IDFM:20099,,Gare Montparnasse,,2.32171038698047,48.84093274265036,1.0,,0,IDFM:71139,Europe/Paris,,1,
IDFM:9114,,Verlaine,,2.3523389284101754,48.8278547852164,1.0,,0,IDFM:412737,Europe/Paris,,1,
IDFM:36948,,Académie du Climat,,2.3574801212773524,48.856122498325966,1.0,,0,IDFM:71226,Europe/Paris,,1,
IDFM:9111,,Bastille,,2.369670473932052,48.85225716760696,1.0,,0,IDFM:463564,Europe/Paris,,1,
IDFM:37154,,Vaillant-Couturier - Westermeyer,,2.3967087703232157,48.8192909665123,2.0,,0,IDFM:482603,Europe/Paris,,2,
IDFM:22378,,Pont Marie (Cité des Arts),,2.357349968447059,48.85341474936241,1.0,,0,IDFM:71217,Europe/Paris,,2,
IDFM:9120,,Feuillantines,,2.343501995185433,48.84162991313767,1.0,,0,IDFM:71112,Europe/Paris,,1,
IDFM:27131,,Musée du Luxembourg,,2.333314362195837,48.8487594742244,1.0,,0,IDFM:71173,Europe/Paris,,1,
IDFM:9136,,Porte de Châtillon,,2.316824556400056,48.82387079409874,1.0,,0,IDFM:70669,Europe/Paris,,1,
IDFM:9139,,Château des Rentiers,,2.372346201309389,48.822457289398336,1.0,,0,IDFM:479957,Europe/Paris,,2,
IDFM:9138,,Jussieu,,2.3546042100610243,48.846232099925565,1.0,,0,IDFM:71148,Europe/Paris,,1,
IDFM:9132,,Montgallet,,2.390590818373529,48.84400155103829,1.0,,0,IDFM:71631,Europe/Paris,,1,
IDFM:9131,,Nationale,,2.36246632136661,48.83290071270996,1.0,,0,IDFM:71043,Europe/Paris,,1,
IDFM:27127,,Observatoire - Assas,,2.3359164954639184,48.841327228075976,1.0,,0,IDFM:71106,Europe/Paris,,1,
IDFM:27126,,Michelet,,2.3349250975117872,48.84214014232376,1.0,,0,IDFM:71118,Europe/Paris,,1,
IDFM:27128,,Rennes - d'Assas,,2.3285786168937723,48.849308581603246,1.0,,0,IDFM:73640,Europe/Paris,,1,
IDFM:27122,,Port Royal - Saint-Jacques,,2.3391345909441648,48.83897971792339,1.0,,0,IDFM:71081,Europe/Paris,,1,
IDFM:27123,,Observatoire - Assas,,2.336251497476208,48.84069953164426,1.0,,0,IDFM:71106,Europe/Paris,,1,
IDFM:27124,,Fleurus,,2.330614166606777,48.84679278547026,1.0,,0,IDFM:71160,Europe/Paris,,1,
IDFM:27125,,Fleurus,,2.3298294007733444,48.847417944741096,1.0,,0,IDFM:71160,Europe/Paris,,1,
IDFM:27120,,Guynemer - Vavin,,2.332025553598771,48.84511886763373,1.0,,0,IDFM:71142,Europe/Paris,,1,
IDFM:27121,,Port Royal - Saint-Jacques,,2.3400244631377496,48.838642871584746,1.0,,0,IDFM:71081,Europe/Paris,,1,
IDFM:478979,,Porte de Choisy,,2.3652042061445444,48.81950560222635,1.0,,0,IDFM:70604,Europe/Paris,,1,
IDFM:478980,,Porte de Choisy,,2.3651093131296355,48.81946912322122,1.0,,0,IDFM:70604,Europe/Paris,,1,
IDFM:27104,,Parc de Choisy,,2.3588422866338865,48.82738617828301,1.0,,0,IDFM:73670,Europe/Paris,,1,
IDFM:27109,,Parc de Choisy,,2.3589492623075405,48.8275486390782,1.0,,0,IDFM:73670,Europe/Paris,,1,
IDFM:27100,,Parc de Bercy,,2.3829843951360945,48.83390768768559,1.0,,0,IDFM:71582,Europe/Paris,,2,
IDFM:22797,,Masséna - Darmesteter,,2.374611704936931,48.82321564147681,1.0,,0,IDFM:412436,Europe/Paris,,1,
IDFM:27101,,Charenton - Wattignies,,2.390588040741565,48.83724733886535,1.0,,0,IDFM:71599,Europe/Paris,,1,
IDFM:27102,,Dijon - Lachambeaudie,,2.385757298871623,48.83559478029712,1.0,,0,IDFM:71589,Europe/Paris,,1,
IDFM:27103,,Parc de Bercy,,2.3828605149506434,48.83401497256071,1.0,,0,IDFM:71582,Europe/Paris,,1,
IDFM:22796,,Jeanne d'Arc - Église de la Gare,,2.3692703863341245,48.82901553274771,1.0,,0,IDFM:71567,Europe/Paris,,1,
IDFM:22798,,Place d'Italie - Mairie du 13e,,2.356476214736473,48.832571841350656,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:36913,,Collège Modigliani,,2.30620418239742,48.83176915106082,1.0,,0,IDFM:74054,Europe/Paris,,2,
IDFM:36914,,Labrouste - Vouillé,,2.308446579131206,48.83422843635315,1.0,,0,IDFM:71047,Europe/Paris,,1,
IDFM:22795,,Glacière - Tolbiac,,2.341044088028773,48.825886406432765,1.0,,0,IDFM:70988,Europe/Paris,,1,
IDFM:36915,,Paul Barruel,,2.306187332781451,48.83712931931931,1.0,,0,IDFM:71071,Europe/Paris,,2,
IDFM:36916,,Bargue,,2.3070522796325403,48.83868125070031,1.0,,0,IDFM:71078,Europe/Paris,,2,
IDFM:36919,,Place d'Alleray,,2.3055138395613826,48.8365498130451,1.0,,0,IDFM:71071,Europe/Paris,,2,
IDFM:37164,,Bibliothèque François Mitterrand,,2.377449525815182,48.83080316706458,1.0,,0,IDFM:71572,Europe/Paris,,1,
IDFM:22790,,Alésia - Jean Moulin,,2.32612928727487,48.82795280487163,1.0,,0,IDFM:71030,Europe/Paris,,1,
IDFM:36910,,Brancion,,2.3006615910456203,48.827563757242615,1.0,,0,IDFM:71007,Europe/Paris,,2,
IDFM:36912,,Fizeau,,2.304521729866374,48.83023943335213,1.0,,0,IDFM:464034,Europe/Paris,,2,
IDFM:471650,,Paris Montparnasse,,2.3173871015527365,48.83916337699558,1.0,,0,IDFM:71139,Europe/Paris,,0,
IDFM:22370,,Tolbiac,,2.357318439213192,48.82613686175372,1.0,,0,IDFM:71001,Europe/Paris,,2,
IDFM:36927,,Lecourbe,,2.294423057986529,48.83861641671057,1.0,,0,IDFM:71089,Europe/Paris,,2,
IDFM:36924,,Square Saint-Lambert,,2.297962946769046,48.84183900063703,1.0,,0,IDFM:71128,Europe/Paris,,2,
IDFM:36925,,Rue des Entrepreneurs,,2.2954999697750527,48.8426069714757,1.0,,0,IDFM:421357,Europe/Paris,,2,
IDFM:36929,,Dombasle,,2.2970334579326,48.83599662559639,1.0,,0,IDFM:482788,Europe/Paris,,2,
IDFM:36923,,Mairie du 15e,,2.3006490281203704,48.84068555490086,1.0,,0,IDFM:71128,Europe/Paris,,2,
IDFM:22373,,Porte de Choisy,,2.3646245490007405,48.8201320892324,1.0,,0,IDFM:70604,Europe/Paris,,2,
IDFM:36920,,Médiathèque Yourcenar,,2.3013891837338893,48.83730824739485,1.0,,0,IDFM:71072,Europe/Paris,,2,
IDFM:36921,,Convention,,2.2987321616861367,48.83732867443712,1.0,,0,IDFM:71075,Europe/Paris,,2,
IDFM:22372,,Porte d'Ivry,,2.3695112543194927,48.821489035562834,1.0,,0,IDFM:70636,Europe/Paris,,2,
IDFM:36908,,Parc Georges Brassens,,2.2956686442223537,48.82911736350332,1.0,,0,IDFM:71018,Europe/Paris,,2,
IDFM:36909,,Avenue Bartholomé,,2.298040478540873,48.82798909702062,1.0,,0,IDFM:479953,Europe/Paris,,2,
IDFM:420031,,Centre Médical de Santé,,2.3049593604091387,48.82091539925885,2.0,,0,IDFM:420033,Europe/Paris,,1,
IDFM:420012,,Quai de la Gare,,2.374099174573688,48.83726112570344,1.0,,0,IDFM:71597,Europe/Paris,,1,
IDFM:27069,,Luxembourg,,2.340986936742605,48.846571570671614,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:27068,,Luxembourg,,2.340824451416628,48.84648973309117,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:27072,,Place d'Italie - Mairie du 13e,,2.3549232933913533,48.832563475855245,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:27073,,El Salvador,,2.311412327960183,48.85104571087573,1.0,,0,IDFM:71194,Europe/Paris,,1,
IDFM:27078,,Losserand - Maine,,2.323725401235408,48.83579976277219,1.0,,0,IDFM:71067,Europe/Paris,,1,
IDFM:27079,,Montparnasse - Alencon,,2.32238640644799,48.844480072945295,1.0,,0,IDFM:71139,Europe/Paris,,1,
IDFM:27075,,Gaîté,,2.322837599754609,48.83807014563174,1.0,,0,IDFM:73675,Europe/Paris,,1,
IDFM:27076,,Mairie du 14ème,,2.324958810985287,48.83208332975871,1.0,,0,IDFM:71024,Europe/Paris,,1,
IDFM:27077,,Château - Mairie du 14ème,,2.3244991356679634,48.83391545506367,1.0,,0,IDFM:71044,Europe/Paris,,1,
IDFM:27080,,Château - Mairie du 14ème,,2.324393419869414,48.83366303374695,1.0,,0,IDFM:71044,Europe/Paris,,1,
IDFM:27083,,Mairie du 14ème,,2.3253273018977505,48.83203144655359,1.0,,0,IDFM:71024,Europe/Paris,,1,
IDFM:27084,,Alésia - Maine,,2.326547119682986,48.82829692159872,1.0,,0,IDFM:71030,Europe/Paris,,1,
IDFM:27082,,Alésia - Maine,,2.3267067384000475,48.82859461450811,1.0,,0,IDFM:71030,Europe/Paris,,2,
IDFM:27087,,Breteuil,,2.3121674583445717,48.847524559467935,1.0,,0,IDFM:412694,Europe/Paris,,1,
IDFM:27085,,Losserand - Maine,,2.323143429565277,48.83655194209328,1.0,,0,IDFM:71067,Europe/Paris,,1,
IDFM:27092,,Moulin des Prés - Tolbiac,,2.353612677698798,48.82619783299746,1.0,,0,IDFM:71015,Europe/Paris,,1,
IDFM:27097,,Daumesnil - Félix Eboue,,2.393838411564772,48.83891868124536,1.0,,0,IDFM:71614,Europe/Paris,,1,
IDFM:27099,,Daumesnil - Félix Eboue,,2.3937554133823884,48.839026184028015,1.0,,0,IDFM:71614,Europe/Paris,,1,
IDFM:39895,,Pierre Larousse - Carrefour du 8 Mai 1945,,2.306801762656342,48.81961299233036,2.0,,0,IDFM:70597,Europe/Paris,,1,
IDFM:39894,,Pierre Larousse - Carrefour du 8 Mai 1945,,2.30338960749423,48.819134475560894,2.0,,0,IDFM:70597,Europe/Paris,,1,
IDFM:39893,,Hôpital Saint-Antoine,,2.3824623821757056,48.85037227682103,1.0,,0,IDFM:479990,Europe/Paris,,1,
IDFM:39892,,Saint-Germain-des-Prés,,2.334358591120706,48.85342395929981,1.0,,0,IDFM:71216,Europe/Paris,,1,
IDFM:39891,,Faidherbe - Chaligny,,2.3854371635371967,48.85003684586087,1.0,,0,IDFM:74001,Europe/Paris,,1,
IDFM:27046,,Bercy - Aréna,,2.3819841196826403,48.83784174288122,1.0,,0,IDFM:71607,Europe/Paris,,1,
IDFM:37406,,Regnault,,2.3761610768464445,48.82463575352276,1.0,,0,IDFM:73623,Europe/Paris,,1,
IDFM:22717,,Gare d'Austerlitz,,2.3652513826813344,48.84359997900309,1.0,,0,IDFM:71135,Europe/Paris,,2,
IDFM:472626,,Quai de la Gare,,2.37399661764362,48.837008766854055,1.0,,0,IDFM:71597,Europe/Paris,,1,
IDFM:22716,,Sèvres - Babylone,,2.326838833267088,48.85212279081031,1.0,,0,IDFM:71203,Europe/Paris,,1,
IDFM:27049,,Champ de Mars - Suffren,,2.2957363782148668,48.85435404736712,1.0,,0,IDFM:412659,Europe/Paris,,1,
IDFM:22715,,Rennes - Raspail,,2.3278809443498965,48.84845926621289,1.0,,0,IDFM:73640,Europe/Paris,,1,
IDFM:22714,,Charlotte Perriand,,2.326368442388988,48.85372099820614,1.0,,0,IDFM:71215,Europe/Paris,,1,
IDFM:27050,,Champ de Mars - Suffren,,2.2952252191603058,48.85486367197935,1.0,,0,IDFM:412659,Europe/Paris,,2,
IDFM:37405,,Regnault,,2.376080432617319,48.82454539532403,1.0,,0,IDFM:73623,Europe/Paris,,1,
IDFM:39850,,Daumesnil - Diderot,,2.376988470102093,48.84658459306092,1.0,,0,IDFM:73847,Europe/Paris,,1,
IDFM:22385,,Maison Blanche,,2.3585387043161337,48.82216816831483,1.0,,0,IDFM:70645,Europe/Paris,,2,
IDFM:22736,,Nation - Trone,,2.39784403109479,48.84835518550054,1.0,,0,IDFM:71673,Europe/Paris,,2,
IDFM:37404,,Oudiné,,2.3732096251843373,48.82654498112559,1.0,,0,IDFM:70677,Europe/Paris,,1,
IDFM:22386,,Jussieu,,2.354798309820857,48.84596333903808,1.0,,0,IDFM:71148,Europe/Paris,,2,
IDFM:22383,,Les Gobelins,,2.352416801898276,48.83584162234448,1.0,,0,IDFM:71076,Europe/Paris,,2,
IDFM:22747,,Pasteur - Falguiere,,2.3137919788937333,48.84109443622549,1.0,,0,IDFM:473194,Europe/Paris,,1,
IDFM:22748,,Saint-Germain-des-Prés,,2.333665139187316,48.85436442245425,1.0,,0,IDFM:71216,Europe/Paris,,1,
IDFM:421203,,Place d'Italie - Italie 2,,2.3560689680245264,48.83024927199947,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:39828,,Porte d'Italie - Métro,,2.3601291282613635,48.81798557932889,1.0,,0,IDFM:70596,Europe/Paris,,1,
IDFM:22754,,Pasteur - Docteur Roux,,2.31234009252527,48.841670687612485,1.0,,0,IDFM:71125,Europe/Paris,,1,
IDFM:22380,,Porte d'Italie,,2.359462523882543,48.81903428608761,1.0,,0,IDFM:70596,Europe/Paris,,2,
IDFM:35919,,Victor Hugo,,2.3077620251282758,48.82319810288397,2.0,,0,IDFM:70647,Europe/Paris,,2,
IDFM:39820,,Bartholomé,,2.30081576101847,48.827240881999245,1.0,,0,IDFM:479953,Europe/Paris,,2,
IDFM:22769,,Convention - Vaugirard,,2.2971490726774517,48.83752623833704,1.0,,0,IDFM:71075,Europe/Paris,,1,
IDFM:22761,,Rue du Bac - René Char,,2.325391695497244,48.85653047623268,1.0,,0,IDFM:71227,Europe/Paris,,1,
IDFM:39818,,Cambronne / La Motte-Picquet Grenelle,,2.3007590422243,48.84771924158039,1.0,,0,IDFM:71167,Europe/Paris,,1,
IDFM:39816,,Mairie du 15e,,2.299092809180295,48.84191757547495,1.0,,0,IDFM:71128,Europe/Paris,,2,
IDFM:39812,,Saint-Germain-des-Prés,,2.333852417756465,48.8535740327822,1.0,,0,IDFM:71216,Europe/Paris,,1,
IDFM:22397,,Pierre et Marie Curie,,2.377246886036494,48.81583650099709,2.0,,0,IDFM:70537,Europe/Paris,,2,
IDFM:39569,,Jean-Jacques Rousseau,,2.393511912016569,48.81779981434337,2.0,,0,IDFM:70578,Europe/Paris,,1,
IDFM:22391,,Censier - Daubenton,,2.351626572605499,48.84022624851393,1.0,,0,IDFM:71100,Europe/Paris,,2,
IDFM:426324,,Sénat,,2.3370153446415167,48.84920273857485,1.0,,0,IDFM:71179,Europe/Paris,,2,
IDFM:36690,,Cardinal Lemoine - Monge,,2.351940939267391,48.84672134419685,1.0,,0,IDFM:71153,Europe/Paris,,2,
IDFM:36670,,Saint-Germain - Odéon,,2.3386066884298105,48.85266507713106,1.0,,0,IDFM:73618,Europe/Paris,,1,
IDFM:29959,,Jourdan - Montsouris,,2.334343858292605,48.8215052966136,1.0,,0,IDFM:70620,Europe/Paris,,2,
IDFM:10192,,Porte d'Italie - Métro,,2.3605677249528414,48.81886931913967,1.0,,0,IDFM:70596,Europe/Paris,,2,
IDFM:36689,,Luxembourg,,2.340075793473293,48.84750188269848,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:39574,,Jules Ferry,,2.3714442665796227,48.81705627763384,2.0,,0,IDFM:70565,Europe/Paris,,1,
IDFM:12381,,Vaugirard,,2.3003039935528315,48.8389837284038,1.0,,0,IDFM:71091,Europe/Paris,,1,
IDFM:36651,,Institut du Monde Arabe,,2.3553343199705816,48.84889813657537,1.0,,0,IDFM:71178,Europe/Paris,,1,
IDFM:39573,,Maurice Thorez - Barbès,,2.373843545468569,48.81799522842929,2.0,,0,IDFM:70565,Europe/Paris,,1,
IDFM:39572,,Molière,,2.393754271707623,48.8156964954796,2.0,,0,IDFM:424422,Europe/Paris,,1,
IDFM:39571,,Jules Ferry,,2.37360414125068,48.81751730284852,2.0,,0,IDFM:70565,Europe/Paris,,1,
IDFM:36665,,Nation - Voltaire,,2.394785265123571,48.84889735107152,1.0,,0,IDFM:71673,Europe/Paris,,2,
IDFM:36669,,Pont Neuf - Quai des Grands Augustins,,2.339515463079694,48.85623153930209,1.0,,0,IDFM:74042,Europe/Paris,,2,
IDFM:29978,,Cotentin - Montparnasse 3,,2.3140144403827256,48.8386854050018,1.0,,0,IDFM:463855,Europe/Paris,,1,
IDFM:29977,,Dareau-Rene Coty,,2.333575421288178,48.830476804818616,1.0,,0,IDFM:71019,Europe/Paris,,1,
IDFM:29976,,Alésia - René Coty,,2.3348575515818557,48.827147260180325,1.0,,0,IDFM:70995,Europe/Paris,,1,
IDFM:29975,,Place de la Catalogne,,2.3192905566845625,48.83738447944019,1.0,,0,IDFM:473197,Europe/Paris,,1,
IDFM:29979,,Parc Montsouris,,2.3359006503058874,48.82439196809593,1.0,,0,IDFM:70668,Europe/Paris,,1,
IDFM:29974,,Denfert-Rochereau - Froidevaux,,2.3315599536125724,48.83467462065329,1.0,,0,IDFM:71056,Europe/Paris,,1,
IDFM:29972,,Denfert-Rochereau - Froidevaux,,2.3307765374932927,48.83414860469022,1.0,,0,IDFM:71056,Europe/Paris,,1,
IDFM:29967,,Place de Catalogne,,2.319142462191817,48.83724873108434,1.0,,0,IDFM:473197,Europe/Paris,,1,
IDFM:29966,,Jean Zay - Maine,,2.3219455846400336,48.83751647729168,1.0,,0,IDFM:73675,Europe/Paris,,1,
IDFM:29968,,Institut Pasteur,,2.3098088297780373,48.83938070836724,1.0,,0,IDFM:71095,Europe/Paris,,1,
IDFM:29960,,Alleray - La Quintinie,,2.302563192264452,48.83713522409784,1.0,,0,IDFM:71072,Europe/Paris,,1,
IDFM:29961,,Froidevaux - Gassendi,,2.328166126115986,48.83585176894494,1.0,,0,IDFM:71069,Europe/Paris,,1,
IDFM:29962,,Montsouris -Tombe Issoire,,2.330783823117794,48.82296940426339,1.0,,0,IDFM:70639,Europe/Paris,,1,
IDFM:25518,,Sidi Brahim,,2.399064739166335,48.83821656818276,1.0,,0,IDFM:71601,Europe/Paris,,1,
IDFM:22203,,Ledru-Rollin,,2.376141223318593,48.85133776679838,1.0,,0,IDFM:71693,Europe/Paris,,2,
IDFM:22204,,Faidherbe - Chaligny,,2.384072471688875,48.85020070550927,1.0,,0,IDFM:74001,Europe/Paris,,2,
IDFM:24980,,Claude Tillier,,2.3887019693574576,48.84937006237255,1.0,,0,IDFM:71672,Europe/Paris,,1,
IDFM:24986,,Ledru Rollin - Faubourg Saint-Antoine,,2.376564737874023,48.85125003895573,1.0,,0,IDFM:71693,Europe/Paris,,1,
IDFM:22205,,Montgallet,,2.39052195642492,48.8440641552825,1.0,,0,IDFM:71631,Europe/Paris,,2,
IDFM:24985,,Crozatier,,2.3798726471753326,48.85041284354519,1.0,,0,IDFM:482696,Europe/Paris,,1,
IDFM:24982,,La Boule Blanche,,2.3733546004003743,48.85188080375609,1.0,,0,IDFM:415526,Europe/Paris,,1,
IDFM:24981,,Faidherbe - Chaligny,,2.3860944247074616,48.8497704140252,1.0,,0,IDFM:74001,Europe/Paris,,1,
IDFM:24984,,Nation - Saint-Antoine,,2.394651716855178,48.84866284349548,1.0,,0,IDFM:71673,Europe/Paris,,1,
IDFM:24983,,Ledru Rollin - Faubourg Saint-Antoine,,2.3765393129570955,48.85109701641022,1.0,,0,IDFM:71693,Europe/Paris,,1,
IDFM:24977,,Chevreul,,2.3924949755084177,48.848975679141255,1.0,,0,IDFM:420237,Europe/Paris,,1,
IDFM:24976,,La Boule Blanche,,2.373289373594291,48.85209181007275,1.0,,0,IDFM:415526,Europe/Paris,,1,
IDFM:24975,,Crozatier,,2.379270389250851,48.85063455894833,1.0,,0,IDFM:482696,Europe/Paris,,1,
IDFM:24974,,Chevreul,,2.3915280222229867,48.848925797729,1.0,,0,IDFM:420237,Europe/Paris,,1,
IDFM:24979,,Hôpital Saint-Antoine,,2.382504861079883,48.8502375930367,1.0,,0,IDFM:479990,Europe/Paris,,1,
IDFM:24978,,Claude Tillier,,2.38905510002393,48.84947079499271,1.0,,0,IDFM:71672,Europe/Paris,,1,
IDFM:22639,,Rennes - Littré,,2.324499242722527,48.84442007257321,1.0,,0,IDFM:480709,Europe/Paris,,1,
IDFM:22636,,Bastille - Rue Saint-Antoine,,2.3676528581855374,48.85343366737993,1.0,,0,IDFM:463564,Europe/Paris,,1,
IDFM:22642,,Rennes - d'Assas,,2.329124138190035,48.849275667357055,1.0,,0,IDFM:73640,Europe/Paris,,1,
IDFM:22643,,Saint-Germain - Odéon,,2.340132762274441,48.85161226299197,1.0,,0,IDFM:73618,Europe/Paris,,1,
IDFM:36741,,Duroc,,2.316183697164574,48.847808397148185,1.0,,0,IDFM:71159,Europe/Paris,,1,
IDFM:22645,,Montparnasse - Rue de l'Arrivée,,2.322370498257325,48.8436075995969,1.0,,0,IDFM:71139,Europe/Paris,,1,
IDFM:36743,,Oudinot,,2.3150952181162383,48.84975378438898,1.0,,0,IDFM:71182,Europe/Paris,,1,
IDFM:36742,,Oudinot,,2.31517375100946,48.8489627966088,1.0,,0,IDFM:71182,Europe/Paris,,1,
IDFM:22640,,Rennes - Littré,,2.3246981434671223,48.844843896324015,1.0,,0,IDFM:480709,Europe/Paris,,1,
IDFM:22641,,Rennes - Saint-Placide,,2.326190900072357,48.846372235941246,1.0,,0,IDFM:71184,Europe/Paris,,1,
IDFM:36737,,Pont de l'Archevêché,,2.3517507623268723,48.85105521678518,1.0,,0,IDFM:71192,Europe/Paris,,1,
IDFM:36735,,Notre-Dame - Quai de Montebello,,2.347175255081436,48.85295495991627,1.0,,0,IDFM:415625,Europe/Paris,,1,
IDFM:470702,,Saint-Michel,,2.3434392164564897,48.85418462051118,1.0,,0,IDFM:73620,Europe/Paris,,2,
IDFM:21968,,Jussieu,,2.3549316718232256,48.84619789163701,1.0,,0,IDFM:71148,Europe/Paris,,2,
IDFM:21969,,La Motte-Picquet - Grenelle,,2.2985257262366363,48.84963080443241,1.0,,0,IDFM:71199,Europe/Paris,,2,
IDFM:21967,,Gare d'Austerlitz,,2.364530764084249,48.84235503507328,1.0,,0,IDFM:71135,Europe/Paris,,2,
IDFM:24798,,Daumesnil - Diderot,,2.378068772865017,48.84626644530372,1.0,,0,IDFM:73847,Europe/Paris,,1,
IDFM:36583,,Verdun,,2.353460828078157,48.816474720467205,2.0,,0,IDFM:70551,Europe/Paris,,1,
IDFM:21979,,Ségur,,2.3072520746428715,48.84722639005396,1.0,,0,IDFM:71157,Europe/Paris,,2,
IDFM:21977,,Vaneau,,2.321227717195941,48.84870050683084,1.0,,0,IDFM:71170,Europe/Paris,,2,
IDFM:21978,,Odéon,,2.340619126473996,48.8519477060765,1.0,,0,IDFM:73618,Europe/Paris,,2,
IDFM:21975,,Maubert - Mutualité,,2.348219343927666,48.85010969451494,1.0,,0,IDFM:71190,Europe/Paris,,2,
IDFM:21976,,Sèvres - Babylone,,2.326104689925573,48.85093150598804,1.0,,0,IDFM:71203,Europe/Paris,,2,
IDFM:21973,,Mabillon,,2.335142819346476,48.85284373829949,1.0,,0,IDFM:73639,Europe/Paris,,2,
IDFM:21970,,Duroc,,2.3162247549746047,48.84675637808778,1.0,,0,IDFM:71159,Europe/Paris,,2,
IDFM:21987,,Avenue Émile Zola,,2.2950459810371475,48.84695722990175,1.0,,0,IDFM:71158,Europe/Paris,,2,
IDFM:21980,,Sèvres - Babylone,,2.326859663121737,48.85156530639137,1.0,,0,IDFM:71203,Europe/Paris,,2,
IDFM:21981,,Gare d'Austerlitz,,2.3656078807625422,48.84229779662816,1.0,,0,IDFM:71135,Europe/Paris,,2,
IDFM:29811,,Place d'Italie - Auriol,,2.357731450926085,48.831310476041175,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:29812,,Place d'Italie - Bobillot,,2.3545967315903065,48.83033127347819,1.0,,0,IDFM:71033,Europe/Paris,,1,
IDFM:21983,,Cluny - La Sorbonne,,2.34489630121208,48.851026876874485,1.0,,0,IDFM:73619,Europe/Paris,,2,
IDFM:29813,,Avron,,2.398884824315576,48.851454191425326,1.0,,0,IDFM:71697,Europe/Paris,,1,
IDFM:29814,,Tolbiac - Baudricourt,,2.364286845431242,48.82660580732645,1.0,,0,IDFM:479959,Europe/Paris,,1,
IDFM:21984,,Cardinal Lemoine,,2.3513280016731763,48.84670003526311,1.0,,0,IDFM:71153,Europe/Paris,,2,
IDFM:29815,,Glacière - Tolbiac,,2.342317594317828,48.82643304292198,1.0,,0,IDFM:70988,Europe/Paris,,1,
IDFM:29817,,Luxembourg,,2.3403604596327234,48.84762036930345,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:22221,,Porte de Vanves,,2.305223578739507,48.82766229777493,1.0,,0,IDFM:71006,Europe/Paris,,2,
IDFM:36548,,Luxembourg,,2.3401312470294804,48.84635100760031,1.0,,0,IDFM:71161,Europe/Paris,,1,
IDFM:22223,,Plaisance,,2.313833364032832,48.83174121370108,1.0,,0,IDFM:71039,Europe/Paris,,2,
IDFM:36547,,Alésia - Général Leclerc,,2.326750007592742,48.82735371830587,1.0,,0,IDFM:71030,Europe/Paris,,1,
IDFM:36551,,Bastille - Beaumarchais,,2.368949344463861,48.85441181193355,1.0,,0,IDFM:463564,Europe/Paris,,1,
