route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order
IDFM:C02131,IDFM:1087,6,6,,3,,AF171A,FFFFFF,
IDFM:C02132,IDFM:1087,9s,9s,,3,,19B200,FFFFFF,
IDFM:C01657,IDFM:1063,418,418,,3,,0055C8,FFFFFF,
IDFM:C01704,IDFM:1076,4572,4572,,3,,00643C,FFFFFF,
IDFM:C01705,IDFM:1076,4573,4573,,3,,FF5A00,000000,
IDFM:C02144,IDFM:1054,T,T,,3,,FF8C57,000000,
IDFM:C02127,IDFM:1070,3136,3136,,3,,78C696,FFFFFF,
IDFM:C02128,IDFM:1070,3138,3138,,3,,CEC92B,000000,
IDFM:C02145,IDFM:1054,S3,S3,,3,,A38C57,FFFFFF,
IDFM:C02146,IDFM:1054,S4,S4,,3,,FFBE00,000000,
IDFM:C02150,IDFM:1054,F,F,,3,,82C8E6,000000,
IDFM:C01715,IDFM:1056,2416,2416,,3,,3C91DC,FFFFFF,
IDFM:C00930,IDFM:1055,2346,2346,,3,,914499,FFFFFF,
IDFM:C01446,IDFM:1074,3435,3435,,3,,A0006E,FFFFFF,
IDFM:C02151,IDFM:1054,S5,S5,,3,,8CE39C,FFFFFF,
IDFM:C02152,IDFM:1054,P,P,,3,,FF8C94,FFFFFF,
IDFM:C02153,IDFM:1054,S2,S2,,3,,D282BE,000000,
IDFM:C00929,IDFM:1055,2342,2342,,3,,FFFF00,000000,
IDFM:C00165,IDFM:1081,5334,5334,,3,,662D91,FFFFFF,
IDFM:C00166,IDFM:1081,5325,5325,,3,,006DB8,FFFFFF,
IDFM:C02156,IDFM:1074,3429,3429,,3,,6E491E,FFFFFF,
IDFM:C01685,IDFM:1082,1221,1221,,3,,F78F4B,000000,
IDFM:C02147,IDFM:1054,S7,S7,,3,,8CAD08,FFFFFF,
IDFM:C00015,IDFM:1070,3111,3111,,3,,01643C,FFFFFF,
IDFM:C00395,IDFM:1048,1103,1103,,3,,00A6FF,000000,
IDFM:C00940,IDFM:1055,2364,2364,,3,,A38C57,FFFFFF,
IDFM:C01059,IDFM:1056,2424,2424,,3,,82C8E6,000000,
IDFM:C02154,IDFM:1056,2426,2426,,3,,FF82B4,000000,
IDFM:C00054,IDFM:1081,5332,5332,,3,,F78F4B,000000,
IDFM:C01392,IDFM:Operator_100,N24,N24,,3,,FF5A00,FFFFFF,
IDFM:C01394,IDFM:Operator_100,N51,N51,,3,,FFBE00,000000,
IDFM:C01400,IDFM:Operator_100,N31,N31,,3,,FF82B4,000000,
IDFM:C01402,IDFM:Operator_100,N61,N61,,3,,DC9600,000000,
IDFM:C01403,IDFM:Operator_100,N62,N62,,3,,FF82B4,000000,
IDFM:C01276,IDFM:1091,306,306,,3,,0055C8,FFFFFF,
IDFM:C02236,IDFM:1055,2305,2305,,3,,F37D2E,000000,
IDFM:C02234,IDFM:1055,2314,2314,,3,,17A79C,000000,
IDFM:C01404,IDFM:1091,N32,N32,,3,,DC9600,000000,
IDFM:C01406,IDFM:Operator_100,N43,N43,,3,,FF5A00,FFFFFF,
IDFM:C01447,IDFM:1074,3436,3436,,3,,640082,FFFFFF,
IDFM:C01407,IDFM:Operator_100,N22,N22,,3,,FFBE00,000000,
IDFM:C01396,IDFM:Operator_100,N42,N42,,3,,DC9600,000000,
IDFM:C01397,IDFM:Operator_100,N23,N23,,3,,DC9600,000000,
IDFM:C02260,IDFM:1057,Soir,Soir Draveil,,3,,640082,FFFFFF,
IDFM:C01398,IDFM:1091,N34,N34,,3,,D2D200,000000,
IDFM:C01399,IDFM:1091,N33,N33,,3,,FF5A00,FFFFFF,
IDFM:C01401,IDFM:Operator_100,N21,N21,,3,,82DC73,000000,
IDFM:C02239,IDFM:1077,6246,6246,,3,,A0006E,FFFFFF,
IDFM:C01619,IDFM:1080,4204,4204,,3,,D2D200,000000,
IDFM:C01408,IDFM:Operator_100,N63,N63,,3,,D2D200,000000,
IDFM:C01409,IDFM:Operator_100,N53,N53,,3,,82DC73,000000,
IDFM:C01410,IDFM:1091,N71,N71,,3,,A0006E,FFFFFF,
IDFM:C01411,IDFM:Operator_100,N41,N41,,3,,FF82B4,000000,
IDFM:C01412,IDFM:1091,N35,N35,,3,,FFBE00,000000,
IDFM:C01413,IDFM:Operator_100,N01,N01,,3,,A0006E,FFFFFF,
IDFM:C00161,IDFM:1062,R3N,R3 Nord,,3,,A2C119,000000,
IDFM:C01451,IDFM:1073,3319,3319,,3,,9B9931,FFFFFF,
IDFM:C01477,IDFM:1082,1231,1231,,3,,CEC92B,000000,
IDFM:C01478,IDFM:1054,12,12,,3,,FF8C57,000000,
IDFM:C02108,IDFM:1070,3140,3140,,3,,C5A3CD,000000,
IDFM:C01479,IDFM:1082,1234,1234,,3,,E0B03B,000000,
IDFM:C01480,IDFM:1082,1227,1227,,3,,C5A3CD,000000,
IDFM:C01482,IDFM:1077,6227,6227,,3,,FF1400,FFFFFF,
IDFM:C01484,IDFM:1077,6231,6231,,3,,82C8E6,000000,
IDFM:C01490,IDFM:1079,7803,7803,,3,,3C91DC,FFFFFF,
IDFM:C01472,IDFM:1083,9518,9518,,3,,3C91DC,FFFFFF,
IDFM:C01475,IDFM:1082,1205,1205,,3,,ED1C2A,FFFFFF,
IDFM:C01242,IDFM:Operator_100,250,250,,3,,A0006E,FFFFFF,
IDFM:C01492,IDFM:1054,40,40,,3,,FFBE00,000000,
IDFM:C01493,IDFM:1077,6280,6280,,3,,3C91DC,FFFFFF,
IDFM:C01500,IDFM:1078,7705,7705,,3,,3C91DC,FFFFFF,
IDFM:C01511,IDFM:1073,3315,3315,,3,,E0B03B,000000,
IDFM:C01552,IDFM:1048,9504,9504,,3,,3BB2FF,FFFFFF,
IDFM:C01553,IDFM:1048,1111,1111,,3,,E43F8E,000000,
IDFM:C01554,IDFM:1048,1116,1116,,3,,0055C8,FFFFFF,
IDFM:C01556,IDFM:1048,1138,1138,,3,,D282BE,000000,
IDFM:C01557,IDFM:1048,1139,1139,,3,,FF82B4,000000,
IDFM:C01558,IDFM:1048,1140,1140,,3,,D2D200,000000,
IDFM:C01559,IDFM:1048,1141,1141,,3,,6E6E00,FFFFFF,
IDFM:C01560,IDFM:1048,1142,1142,,3,,00643C,FFFFFF,
IDFM:C01574,IDFM:1087,602,602,,3,,FF1400,FFFFFF,
IDFM:C01575,IDFM:1087,603,603,,3,,6E491E,FFFFFF,
IDFM:C01601,IDFM:1052,5403,5403,,3,,8AD3DE,000000,
IDFM:C01602,IDFM:1052,5420,5420,,3,,F58F53,000000,
IDFM:C01603,IDFM:1052,5405,5405,,3,,006FB6,FFFFFF,
IDFM:C01604,IDFM:1052,5414,5414,,3,,CEC73D,000000,
IDFM:C01577,IDFM:1087,605,605,,3,,D2D200,000000,
IDFM:C01612,IDFM:1052,5408,5408,,3,,8D653D,FFFFFF,
IDFM:C01578,IDFM:1069,607,607,,3,,F28E43,000000,
IDFM:C01775,IDFM:1054,S6,S6,,3,,A38C57,FFFFFF,
IDFM:C01579,IDFM:1069,609,609,,3,,C04191,FFFFFF,
IDFM:C01580,IDFM:1069,610,610,,3,,CEADD2,000000,
IDFM:C01581,IDFM:1087,613,613,,3,,00643C,FFFFFF,
IDFM:C01583,IDFM:1069,615,615,,3,,83C491,000000,
IDFM:C01584,IDFM:1069,616,616,,3,,0064B0,FFFFFF,
IDFM:C01585,IDFM:1069,617,617,,3,,F3A4BA,000000,
IDFM:C01587,IDFM:1069,619,619,,3,,83C491,000000,
IDFM:C01588,IDFM:1069,620,620,,3,,00814F,FFFFFF,
IDFM:C01589,IDFM:1087,623,623,,3,,82C8E6,000000,
IDFM:C01594,IDFM:1069,642,642,,3,,0064B0,FFFFFF,
IDFM:C01595,IDFM:1087,644,644,,3,,82DC73,000000,
IDFM:C01607,IDFM:1052,5425,5425,,3,,7AC597,000000,
IDFM:C01633,IDFM:1074,N132,N132,,3,,008B5A,FFFFFF,
IDFM:C01634,IDFM:1056,N130,N130,,3,,FF1400,FFFFFF,
IDFM:C01658,IDFM:1063,415,415,,3,,D2D200,000000,
IDFM:C01659,IDFM:1083,1301,1301,,3,,FF82B4,000000,
IDFM:C01370,IDFM:1064,HIRO,L'Hirondelle,,3,,00643C,FFFFFF,
IDFM:C01371,IDFM:Operator_100,1,1,,1,,FFBE00,000000,
IDFM:C01372,IDFM:Operator_100,2,2,,1,,0055C8,FFFFFF,
IDFM:C01373,IDFM:Operator_100,3,3,,1,,6E6E00,FFFFFF,
IDFM:C00217,IDFM:1083,1346,1346,,3,,D282BE,000000,
IDFM:C01660,IDFM:1083,1302,1302,,3,,A50034,FFFFFF,
IDFM:C01662,IDFM:1083,1356,1356,,3,,00A092,FFFFFF,
IDFM:C01384,IDFM:Operator_100,14,14,,1,,62259D,FFFFFF,
IDFM:C01386,IDFM:Operator_100,3B,3B,,1,,6EC4E8,000000,
IDFM:C01387,IDFM:Operator_100,7B,7B,,1,,6ECA97,000000,
IDFM:C01669,IDFM:78,3705,3705,,3,,640082,FFFFFF,
IDFM:C00490,IDFM:1060,4610,4610,,3,,F0BCD4,000000,
IDFM:C01753,IDFM:1050,3655,3655,,3,,00643C,FFFFFF,
IDFM:C01703,IDFM:1076,4571,4571,,3,,FF1400,FFFFFF,
IDFM:C01716,IDFM:1056,2471,2471,,3,,82C8E6,000000,
IDFM:C01706,IDFM:1076,4574,4574,,3,,A50034,FFFFFF,
IDFM:C01709,IDFM:1086,30-47,30-47,,3,,E40520,FFFFFF,
IDFM:C01713,IDFM:64,2228,2228,,3,,A0006E,FFFFFF,
IDFM:C01100,IDFM:Operator_100,64,64,,3,,82DC73,000000,
IDFM:C01104,IDFM:Operator_100,68,68,,3,,FFBE00,000000,
IDFM:C01327,IDFM:Operator_100,488,488,,3,,0055C8,FFFFFF,
IDFM:C01377,IDFM:Operator_100,7,7,,1,,F49FB3,000000,
IDFM:C00503,IDFM:1060,4612,4612,,3,,FFD300,000000,
IDFM:C01947,IDFM:1074,3408,3408,,3,,0055C8,FFFFFF,
IDFM:C01513,IDFM:1078,3246,3246,,3,,6E491E,FFFFFF,
IDFM:C01757,IDFM:Operator_334,Traverse,La Traverse Brancion-Commerce,,3,,CBE859,FFFFFF,
IDFM:C01796,IDFM:1052,5413,5413,,3,,00B297,FFFFFF,
IDFM:C01797,IDFM:1052,5412,5412,,3,,5091CB,FFFFFF,
IDFM:C01517,IDFM:1078,3208,3208,,3,,A0006E,FFFFFF,
IDFM:C01798,IDFM:1052,5462,5462,,3,,C4A4CC,000000,
IDFM:C01949,IDFM:1052,5401,5401,,3,,EB2132,FFFFFF,
IDFM:C01966,IDFM:1075,3512,3512,,3,,A0006E,FFFFFF,
IDFM:C00970,IDFM:1059,4440,4440,,3,,5291CE,FFFFFF,
IDFM:C01699,IDFM:1060,4622,4622,,3,,CEC73D,000000,
IDFM:C00971,IDFM:1076,4570,4570,,3,,DC9600,000000,
IDFM:C00972,IDFM:1076,4555,4555,,3,,FF5A00,000000,
IDFM:C00973,IDFM:1059,4459,4459,,3,,CEC92B,000000,
IDFM:C00974,IDFM:1059,4412,4412,,3,,FF0000,FFFFFF,
IDFM:C01965,IDFM:1075,3511,3511,,3,,D282BE,000000,
IDFM:C00137,IDFM:1081,5211,5211,,3,,9B993B,FFFFFF,
IDFM:C01146,IDFM:Operator_100,117,117,,3,,00643C,FFFFFF,
IDFM:C01147,IDFM:1091,118,118,,3,,DC9600,000000,
IDFM:C00976,IDFM:1059,4402,4402,,3,,BE418E,FFFFFF,
IDFM:C00007,IDFM:1047,282,282,,3,,82DC73,000000,
IDFM:C01984,IDFM:1081,5338,5338,,3,,8E6539,FFFFFF,
IDFM:C01985,IDFM:1081,5240,5240,,3,,662D91,FFFFFF,
IDFM:C00250,IDFM:1072,2107,2107,,3,,82DC73,000000,
IDFM:C02006,IDFM:1086,30-49,30-49,,3,,3A338A,FFFFFF,
IDFM:C02015,IDFM:64,2235,2235,,3,,D282BE,000000,
IDFM:C02283,IDFM:1050,3657,3657,,3,,A0006E,FFFFFF,
IDFM:C00934,IDFM:1056,2428,2428,,3,,D282BE,000000,
IDFM:C00154,IDFM:1062,21,21,,3,,783F04,FFFFFF,
IDFM:C00937,IDFM:1055,2352,2352,,3,,2394D2,FFFFFF,
IDFM:C02271,IDFM:1059,4435,4435,,3,,83C491,000000,
IDFM:C01223,IDFM:Operator_100,208,208,,3,,A0006E,FFFFFF,
IDFM:C00700,IDFM:1077,6209,6209,,3,,FF82B4,000000,
IDFM:C00704,IDFM:1077,6213,6213,,3,,640082,FFFFFF,
IDFM:C00049,IDFM:1061,6142,6142,,3,,00643C,FFFFFF,
IDFM:C01457,IDFM:1078,3242,3242,,3,,FF82B4,000000,
IDFM:C00168,IDFM:1081,5208,5208,,3,,008C5A,FFFFFF,
IDFM:C00032,IDFM:1087,D,D,,3,,2C2E83,FFFFFF,
IDFM:C00033,IDFM:1087,B,B,,3,,06B8E1,000000,
IDFM:C01462,IDFM:1078,3257,3257,,3,,82C8E6,000000,
IDFM:C01717,IDFM:1087,8,8,,3,,8C5E23,FFFFFF,
IDFM:C01463,IDFM:1078,3258,3258,,3,,82C8E6,000000,
IDFM:C00182,IDFM:1081,5301,5301,,3,,ED1C2A,FFFFFF,
IDFM:C00391,IDFM:1058,4334,4334,,3,,FF5A00,000000,
IDFM:C01502,IDFM:1078,3262,3262,,3,,FF82B4,000000,
IDFM:C01503,IDFM:1078,3215,3215,,3,,00643C,FFFFFF,
IDFM:C01497,IDFM:1076,4534,4534,,3,,DC9600,000000,
IDFM:C00622,IDFM:64,2250,2250,,3,,71CC98,000000,
IDFM:C00623,IDFM:64,2291,2291,,3,,6E491E,FFFFFF,
IDFM:C00625,IDFM:64,2221,2221,,3,,D2D200,000000,
IDFM:C00631,IDFM:64,2292,2292,,3,,FF5A00,000000,
IDFM:C00634,IDFM:64,2220,2220,,3,,FFBE00,000000,
IDFM:C00358,IDFM:1057,4114,4114,,3,,00643C,FFFFFF,
IDFM:C00642,IDFM:1051,6528,6528,,3,,FF5A00,000000,
IDFM:C00755,IDFM:1052,5438,5438,,3,,FFCC30,000000,
IDFM:C01309,IDFM:Operator_100,370,370,,3,,82C8E6,000000,
IDFM:C01310,IDFM:Operator_100,372,372,,3,,FFBE00,000000,
IDFM:C00199,IDFM:1072,2117,2117,,3,,82C8E6,000000,
IDFM:C01591,IDFM:1069,637,637,,3,,F3A4BA,000000,
IDFM:C00817,IDFM:1074,3432,3432,,3,,A50034,FFFFFF,
IDFM:C00834,IDFM:1075,3504,3504,,3,,FF5A00,000000,
IDFM:C00835,IDFM:1075,3505,3505,,3,,0055C8,FFFFFF,
IDFM:C00855,IDFM:78,3743,3743,,3,,00643C,FFFFFF,
IDFM:C00200,IDFM:1072,2118,2118,,3,,FF5A00,000000,
IDFM:C01641,IDFM:1048,N152,N152,,3,,ED1B2A,FFFFFF,
IDFM:C00897,IDFM:1050,3630,3630,,3,,A0006E,FFFFFF,
IDFM:C01755,IDFM:1054,D,D,,3,,640082,FFFFFF,
IDFM:C00859,IDFM:78,Tzen1,Tzen1,,3,,D2D200,000000,
IDFM:C00941,IDFM:1056,2406,2406,,3,,FF1400,FFFFFF,
IDFM:C00895,IDFM:1050,3634,3634,,3,,3C91DC,FFFFFF,
IDFM:C00878,IDFM:1050,3608,3608,,3,,DC9600,000000,
IDFM:C00890,IDFM:1050,3654,3654,,3,,FFBE00,000000,
IDFM:C02076,IDFM:1077,6276,6276,,3,,DEB41B,000000,
IDFM:C02092,IDFM:1087,643,643,,3,,FF5A00,000000,
IDFM:C01532,IDFM:1068,5143,5143,,3,,82DC73,000000,
IDFM:C02094,IDFM:1056,2451,2451,,3,,A0006E,FFFFFF,
IDFM:C01046,IDFM:1056,2463,2463,,3,,82C8E6,000000,
IDFM:C02107,IDFM:1070,3137,3137,,3,,F59EB3,000000,
IDFM:C02235,IDFM:1055,2324,2324,,3,,38761D,FFFFFF,
IDFM:C02160,IDFM:1056,2482,2482,,3,,82DC73,000000,
IDFM:C02096,IDFM:1056,2453,2453,,3,,640082,FFFFFF,
IDFM:C02095,IDFM:1056,2452,2452,,3,,82DC73,000000,
IDFM:C02073,IDFM:1056,2461,2461,,3,,82C8E6,000000,
IDFM:C02074,IDFM:1056,2462,2462,,3,,6E491E,FFFFFF,
IDFM:C02109,IDFM:1070,3143,3143,,3,,F78F4B,000000,
IDFM:C02133,IDFM:1087,9,9,,3,,19B200,FFFFFF,
IDFM:C02135,IDFM:1087,7s,7s,,3,,97BF35,000000,
IDFM:C02136,IDFM:1087,7,7,,3,,97BF35,000000,
IDFM:C02137,IDFM:1087,4,4,,3,,DC9015,000000,
IDFM:C02138,IDFM:1087,4s,4s,,3,,DC9015,000000,
IDFM:C02139,IDFM:1087,8s,8s,,3,,8C5E23,FFFFFF,
IDFM:C02142,IDFM:1054,L,L,,3,,8CC7FF,FFFFFF,
IDFM:C02159,IDFM:1074,3421,3421,,3,,0A0082,FFFFFF,
IDFM:C02237,IDFM:1055,2325,2325,,3,,FF9900,000000,
IDFM:C00832,IDFM:1075,3501,3501,,3,,DC9600,000000,
IDFM:C01586,IDFM:1069,618,618,,3,,E3B32A,000000,
IDFM:C00683,IDFM:1076,4521,4521,,3,,FFBE00,000000,
IDFM:C00464,IDFM:1086,30-38,30-38,,3,,8C072F,FFFFFF,
IDFM:C00467,IDFM:1086,30-43,30-43,,3,,E6007E,FFFFFF,
IDFM:C02104,IDFM:1057,4156,4156,,3,,00A092,FFFFFF,
IDFM:C00089,IDFM:1076,4514,4514,,3,,82C8E6,000000,
IDFM:C00915,IDFM:1055,2313,2313,,3,,097D3B,FFFFFF,
IDFM:C00040,IDFM:1061,6178,6178,,3,,FF1400,FFFFFF,
IDFM:C01683,IDFM:Operator_1042,T4,Remplacement Tram T4,,3,,DC9600,000000,
IDFM:C01672,IDFM:1080,4216,4216,,3,,FF82B4,000000,
IDFM:C01044,IDFM:1070,3120,3120,,3,,87D3DF,000000,
IDFM:C01045,IDFM:1070,3124,3124,,3,,F78F4B,000000,
IDFM:C01047,IDFM:1056,2464,2464,,3,,0055C8,FFFFFF,
IDFM:C01052,IDFM:1070,3132,3132,,3,,008C5A,FFFFFF,
IDFM:C01053,IDFM:1070,3133,3133,,3,,F59EB3,000000,
IDFM:C01057,IDFM:1056,2423,2423,,3,,00643C,FFFFFF,
IDFM:C01393,IDFM:Operator_100,N52,N52,,3,,D2D200,000000,
IDFM:C00253,IDFM:1072,2110,2110,,3,,D282BE,000000,
IDFM:C00245,IDFM:1072,2101,2101,,3,,FF1400,FFFFFF,
IDFM:C00823,IDFM:1075,3543,3543,,3,,00643C,FFFFFF,
IDFM:C01243,IDFM:Operator_100,251,251,,3,,FF1400,FFFFFF,
IDFM:C01702,IDFM:1061,6162,6162,,3,,FF1400,FFFFFF,
IDFM:C01081,IDFM:Operator_100,31,31,,3,,FFBE00,000000,
IDFM:C01084,IDFM:Operator_100,39,39,,3,,A0006E,FFFFFF,
IDFM:C01085,IDFM:Operator_100,42,42,,3,,FFBE00,000000,
IDFM:C01149,IDFM:1091,120,120,,3,,D282BE,000000,
IDFM:C01719,IDFM:1081,5267,5267,,3,,9B993B,FFFFFF,
IDFM:C01720,IDFM:1081,5277,5277,,3,,CEC92B,000000,
IDFM:C01721,IDFM:1081,5307,5307,,3,,00B397,FFFFFF,
IDFM:C01125,IDFM:Operator_100,94,94,,3,,A0006E,FFFFFF,
IDFM:C01127,IDFM:Operator_100,96,96,,3,,DC9600,000000,
IDFM:C01805,IDFM:1061,6134,6134,,3,,6E491E,FFFFFF,
IDFM:C00695,IDFM:1077,6204,6204,,3,,FF5A00,000000,
IDFM:C01687,IDFM:1061,6131,6131,,3,,82C8E6,000000,
IDFM:C00336,IDFM:1054,M,M,,3,,8CE39C,FFFFFF,
IDFM:C00191,IDFM:1071,11,11,,3,,C04191,FFFFFF,
IDFM:C01130,IDFM:1091,101,101,,3,,FFBE00,000000,
IDFM:C01131,IDFM:Operator_100,102,102,,3,,FFBE00,000000,
IDFM:C01191,IDFM:Operator_100,170,170,,3,,82C8E6,000000,
IDFM:C01194,IDFM:Operator_100,173,173,,3,,0055C8,FFFFFF,
IDFM:C01195,IDFM:1090,174,174,,3,,00643C,FFFFFF,
IDFM:C01196,IDFM:1090,175,175,,3,,0055C8,FFFFFF,
IDFM:C01208,IDFM:Operator_100,187,187,,3,,640082,FFFFFF,
IDFM:C01494,IDFM:1074,3407,3407,,3,,FFBE00,000000,
IDFM:C01637,IDFM:1048,N150,N150,,3,,ED1B2A,FFFFFF,
IDFM:C01777,IDFM:1072,2168,2168,,3,,FF5A00,000000,
IDFM:C01209,IDFM:Operator_100,188,188,,3,,D282BE,000000,
IDFM:C01210,IDFM:Operator_100,189,189,,3,,FF5A00,000000,
IDFM:C01211,IDFM:Operator_100,190,190,,3,,6E491E,FFFFFF,
IDFM:C01212,IDFM:Operator_100,191,191,,3,,FF82B4,000000,
IDFM:C01240,IDFM:Operator_100,244,244,,3,,A0006E,FFFFFF,
IDFM:C01169,IDFM:Operator_100,144,144,,3,,D282BE,000000,
IDFM:C01271,IDFM:Operator_100,299,299,,3,,FF5A00,000000,
IDFM:C01495,IDFM:1076,4531,4531,,3,,FF1400,FFFFFF,
IDFM:C01257,IDFM:Operator_100,276,276,,3,,FF1400,FFFFFF,
IDFM:C01258,IDFM:Operator_100,278,278,,3,,D282BE,000000,
IDFM:C02185,IDFM:1059,4462,4462,,3,,00B397,FFFFFF,
IDFM:C02186,IDFM:1059,4463,4463,,3,,F28E42,000000,
IDFM:C00393,IDFM:1048,1101,1101,,3,,0000FF,FFFFFF,
IDFM:C01260,IDFM:Operator_100,281,281,,3,,DC9600,000000,
IDFM:C01262,IDFM:Operator_100,285,285,,3,,A0006E,FFFFFF,
IDFM:C01263,IDFM:Operator_100,286,286,,3,,D282BE,000000,
IDFM:C01264,IDFM:Operator_100,289,289,,3,,A0006E,FFFFFF,
IDFM:C01273,IDFM:Operator_100,302,302,,3,,FFBE00,000000,
IDFM:C01686,IDFM:1073,3308,3308,,3,,78C696,000000,
IDFM:C01684,IDFM:Operator_100,T5,T5,,0,,62259D,FFFFFF,
IDFM:C01280,IDFM:Operator_100,317,317,,3,,D2D200,000000,
IDFM:C00639,IDFM:1087,EX 19,Express 19,,3,,3C91DC,FFFFFF,
IDFM:C01274,IDFM:1091,303,303,,3,,6E6E00,FFFFFF,
IDFM:C01275,IDFM:Operator_100,304,304,,3,,D2D200,000000,
IDFM:C01277,IDFM:Operator_100,308,308,,3,,82DC73,000000,
IDFM:C00640,IDFM:1051,6542,6542,,3,,82C8E6,000000,
IDFM:C02202,IDFM:1074,3411,3411,,3,,640082,FFFFFF,
IDFM:C02206,IDFM:1048,1117,1117,,3,,FF1400,FFFFFF,
IDFM:C01278,IDFM:1087,310,310,,3,,D2D200,000000,
IDFM:C01279,IDFM:1087,312,312,,3,,FF5A00,000000,
IDFM:C01298,IDFM:Operator_100,350,350,,3,,9900FF,FFFFFF,
IDFM:C01322,IDFM:Operator_100,399,399,,3,,82C8E6,000000,
IDFM:C01676,IDFM:1068,5131,5131,,3,,D282BE,000000,
IDFM:C01677,IDFM:1068,5130,5130,,3,,FF82B4,000000,
IDFM:C01323,IDFM:1087,421,421,,3,,00643C,FFFFFF,
IDFM:C01324,IDFM:Operator_100,467,467,,3,,6E6E00,FFFFFF,
IDFM:C01326,IDFM:Operator_100,485,485,,3,,FF5A00,000000,
IDFM:C01328,IDFM:Operator_100,492,492,,3,,FFBE00,000000,
IDFM:C01337,IDFM:1090,AUDONIE,L'AUDONIENNE,,3,,DF9AB1,000000,
IDFM:C00187,IDFM:1081,5333,5333,,3,,B80C4B,FFFFFF,
IDFM:C00130,IDFM:1051,6562,6562,,3,,A50034,FFFFFF,
IDFM:C01338,IDFM:Operator_100,EOLIEN,EOLIEN,,3,,82DC73,000000,
IDFM:C01735,IDFM:1083,1305,1305,,3,,82C8E6,000000,
IDFM:C00479,IDFM:Operator_1041,Navette,Navette de Bouffemont,,3,,008FD3,FFFFFF,
IDFM:C00485,IDFM:1049,1520,1520,,3,,8AD3DE,000000,
IDFM:C01488,IDFM:Operator_100,471,471,,3,,0055C8,FFFFFF,
IDFM:C01509,IDFM:1078,3213,3213,,3,,82DC73,FFFFFF,
IDFM:C01725,IDFM:1078,3217,3217,,3,,82C8E6,000000,
IDFM:C01726,IDFM:1078,3259,3259,,3,,6E491E,FFFFFF,
IDFM:C01510,IDFM:1078,3214,3214,,3,,DC9600,000000,
IDFM:C01524,IDFM:1068,5120,5120,,3,,00A092,FFFFFF,
IDFM:C00292,IDFM:1054,1,1,,3,,8CC7FF,FFFFFF,
IDFM:C00294,IDFM:1054,2,2,,3,,FF5A00,000000,
IDFM:C01527,IDFM:1068,5104,5104,,3,,A50034,FFFFFF,
IDFM:C01528,IDFM:1068,5105,5105,,3,,FF1400,FFFFFF,
IDFM:C01530,IDFM:1068,5107,5107,,3,,F58F53,000000,
IDFM:C01543,IDFM:1079,7805,7805,,3,,3C91DC,FFFFFF,
IDFM:C01549,IDFM:1069,702,702,,3,,3BB2FF,000000,
IDFM:C01550,IDFM:1069,703,703,,3,,3BB2FF,000000,
IDFM:C00497,IDFM:1079,5146,5146,,3,,82DC73,000000,
IDFM:C01086,IDFM:Operator_100,43,43,,3,,FF1400,FFFFFF,
IDFM:C01784,IDFM:1051,6504,6504,,3,,A50034,FFFFFF,
IDFM:C00734,IDFM:1052,5476,5476,,3,,006FB6,FFFFFF,
IDFM:C00339,IDFM:1063,401,401,,3,,82C8E6,000000,
IDFM:C00216,IDFM:1069,45,45,,3,,F3A4BA,000000,
IDFM:C00498,IDFM:1081,5363,5363,,3,,662D91,FFFFFF,
IDFM:C01253,IDFM:Operator_100,270,270,,3,,FF82B4,000000,
IDFM:C00765,IDFM:1082,1236,1236,,3,,BB4B9B,FFFFFF,
IDFM:C01245,IDFM:Operator_100,253,253,,3,,FFBE00,000000,
IDFM:C01563,IDFM:1059,9102,9102,,3,,3BB2FF,FFFFFF,
IDFM:C01565,IDFM:1076,4504,4504,,3,,FF1400,FFFFFF,
IDFM:C01566,IDFM:1060,9105,9105,,3,,3BB2FF,FFFFFF,
IDFM:C01246,IDFM:Operator_100,255,255,,3,,6E6E00,FFFFFF,
IDFM:C01247,IDFM:Operator_100,256,256,,3,,6E5B1E,FFFFFF,
IDFM:C01248,IDFM:Operator_100,258,258,,3,,FF1400,FFFFFF,
IDFM:C01249,IDFM:Operator_100,261,261,,3,,FF1400,FFFFFF,
IDFM:C01250,IDFM:1054,262,262,,3,,A0006E,FFFFFF,
IDFM:C01776,IDFM:1072,2129,2129,,3,,A50034,FFFFFF,
IDFM:C01197,IDFM:Operator_100,176,176,,3,,DC9600,000000,
IDFM:C01198,IDFM:1090,177,177,,3,,82DC73,000000,
IDFM:C01252,IDFM:Operator_100,269,269,,3,,FF5A00,000000,
IDFM:C00299,IDFM:1049,1510,1510,,3,,CEC73D,000000,
IDFM:C00507,IDFM:1081,5284,5284,,3,,FFCD03,000000,
IDFM:C01254,IDFM:Operator_100,272,272,,3,,FF5A00,000000,
IDFM:C01255,IDFM:1090,274,274,,3,,FF1400,FFFFFF,
IDFM:C00504,IDFM:1081,5337,5337,,3,,B80C4B,FFFFFF,
IDFM:C01724,IDFM:1078,3210,3210,,3,,FF5A00,FFFFFF,
IDFM:C01807,IDFM:Operator_100,N66,N66,,3,,FF1400,FFFFFF,
IDFM:C01756,IDFM:Operator_100,337,337,,3,,640082,FFFFFF,
IDFM:C01763,IDFM:1076,4554,4554,,3,,0055C8,FFFFFF,
IDFM:C01764,IDFM:1058,4321,4321,,3,,FF5A00,000000,
